name,start_time,duration,"data","error"
"Async Serial",5.75922848,0.00098958,"L","framing"
"Async Serial",5.76024956,0.00098958,"\","framing"
"Async Serial",5.76127064,0.00098958,",","framing"
"Async Serial",5.76228322,0.00098958,"ü",
"Async Serial",5.85722918,0.00098958,"0",
"Async Serial",5.85823324,0.00098958,"y","framing"
"Async Serial",5.85925432,0.00098958,"q","framing"
"Async Serial",5.8602669,0.00098958,"%",
"Async Serial",5.86126246,0.00098958,"L","framing"
"Async Serial",5.86228354,0.00098958,"\","framing"
"Async Serial",5.86330462,0.00098958,",","framing"
"Async Serial",5.8643172,0.00098958,".",
"Async Serial",5.86531276,0.00098958,"0",
"Async Serial",5.86631682,0.00098958,"Q","framing"
"Async Serial",5.8673379,0.00098958,"Q","framing"
"Async Serial",5.86835048,0.00098958,"4","framing"
"Async Serial",5.86938008,0.00098958,"ù","framing"
"Async Serial",5.87039266,0.00098958,"%",
"Async Serial",5.8713882,0.00098958,"","framing"
"Async Serial",5.87239228,0.00098958,".","framing"
"Async Serial",5.87339634,0.00098958,"p",
"Async Serial",5.8744004,0.00098958,"Ù","framing"
"Async Serial",5.87541298,0.00098958,"¤","framing"
"Async Serial",5.87644258,0.00098958,"Ù","framing"
"Async Serial",5.87746366,0.00098958,"q","framing"
"Async Serial",5.87847624,0.00098958,"7",
"Async Serial",5.92402192,0.00098958,"0",
"Async Serial",5.92502598,0.00098958,"y","framing"
"Async Serial",5.92604706,0.00098958,"q",
"Async Serial",5.92705964,0.00098958,".","framing"
"Async Serial",5.92808072,0.00098958,"%","framing"
"Async Serial",5.92911032,0.00098958,"É","framing"
"Async Serial",5.9301314,0.00098958,"Ñ","framing"
"Async Serial",5.9311525,0.00098958,"ý",
"Async Serial",6.02605484,0.00098958,"0",
"Async Serial",6.0270589,0.00098958,"ù","framing"
"Async Serial",6.02808,0.00098958,"A","framing"
"Async Serial",6.02909256,0.00098958,"¯",
"Async Serial",6.03008812,0.00098958,".","framing"
"Async Serial",6.0311092,0.00098958,"M","framing"
"Async Serial",6.0321303,0.00098958,"<","framing"
"Async Serial",6.03315138,0.00098958,"ÿ",
"Async Serial",6.12808882,0.00098958,"0",
"Async Serial",6.1290929,0.00098958,"ù","framing"
"Async Serial",6.13010546,0.00098958,"­","framing"
"Async Serial",6.13112654,0.00098958,"$",
"Async Serial",6.1321221,0.00098958,"}","framing"
"Async Serial",6.13312618,0.00098958,"Ö","framing"
"Async Serial",6.13413024,0.00098958,"(",
"Async Serial",6.1351343,0.00098958,"ý",
"Async Serial",6.3302263,0.00098958,"0",
"Async Serial",6.33123036,0.00098958,"y","framing"
"Async Serial",6.33225144,0.00098958,"q","framing"
"Async Serial",6.33326402,0.00098958,"%",
"Async Serial",6.33425958,0.00098958,"L","framing"
"Async Serial",6.33528066,0.00098958,"\","framing"
"Async Serial",6.33630174,0.00098958,",","framing"
"Async Serial",6.33731432,0.00098958,"ü",
"Async Serial",6.43226028,0.00098958,"0",
"Async Serial",6.43326434,0.00098958,"y","framing"
"Async Serial",6.43428542,0.00098958,"q","framing"
"Async Serial",6.435298,0.00098958,"%",
"Async Serial",6.43629356,0.00098958,"L","framing"
"Async Serial",6.43731464,0.00098958,"\","framing"
"Async Serial",6.43833574,0.00098958,",","framing"
"Async Serial",6.4393483,0.00098958,"ü",
"Async Serial",6.4441942,0.00098958,"0",
"Async Serial",6.44519828,0.00098958,"y","framing"
"Async Serial",6.44621936,0.00098958,"q","framing"
"Async Serial",6.44723194,0.00098958,"%",
"Async Serial",6.44822748,0.00098958,"L","framing"
"Async Serial",6.44924858,0.00098958,"\","framing"
"Async Serial",6.45026966,0.00098958,",","framing"
"Async Serial",6.45128224,0.00098958,"ü",
"Async Serial",6.54623458,0.00098958,"0",
"Async Serial",6.54723864,0.00098958,"y","framing"
"Async Serial",6.54825972,0.00098958,"q","framing"
"Async Serial",6.5492723,0.00098958,"%",
"Async Serial",6.55026786,0.00098958,"L","framing"
"Async Serial",6.55128894,0.00098958,"\","framing"
"Async Serial",6.55231002,0.00098958,",","framing"
"Async Serial",6.5533226,0.00098958,".",
"Async Serial",6.55431816,0.00098958,"0",
"Async Serial",6.55532222,0.00098958,"Q","framing"
"Async Serial",6.5563433,0.00098958,"Q","framing"
"Async Serial",6.55735588,0.00098958,"4","framing"
"Async Serial",6.55838548,0.00098958,"ù","framing"
"Async Serial",6.55939806,0.00098958,"%",
"Async Serial",6.5603936,0.00098958,"","framing"
"Async Serial",6.56139768,0.00098958,".","framing"
"Async Serial",6.56240174,0.00098958,"p",
"Async Serial",6.5634058,0.00098958,"Ù","framing"
"Async Serial",6.56441838,0.00098958,"¤","framing"
"Async Serial",6.56544798,0.00098958,"Ù","framing"
"Async Serial",6.56646906,0.00098958,"q","framing"
"Async Serial",6.56748164,0.00098958,"7",
"Async Serial",6.61301776,0.00098958,"0",
"Async Serial",6.61402182,0.00098958,"y","framing"
"Async Serial",6.6150429,0.00098958,"q",
"Async Serial",6.61605548,0.00098958,".","framing"
"Async Serial",6.61707656,0.00098958,"%","framing"
"Async Serial",6.61810616,0.00098958,"É","framing"
"Async Serial",6.61912724,0.00098958,"Ñ","framing"
"Async Serial",6.62014832,0.00098958,"ý",
"Async Serial",6.71505598,0.00098958,"0",
"Async Serial",6.71606006,0.00098958,"ù","framing"
"Async Serial",6.71708114,0.00098958,"A","framing"
"Async Serial",6.71809372,0.00098958,"¯",
"Async Serial",6.71908926,0.00098958,".","framing"
"Async Serial",6.72011036,0.00098958,"M","framing"
"Async Serial",6.72113144,0.00098958,"<","framing"
"Async Serial",6.72215252,0.00098958,"ÿ",
"Async Serial",6.8170889,0.00098958,"0",
"Async Serial",6.81809298,0.00098958,"ù","framing"
"Async Serial",6.81910554,0.00098958,"­","framing"
"Async Serial",6.82012664,0.00098958,"$",
"Async Serial",6.82112218,0.00098958,"}","framing"
"Async Serial",6.82212626,0.00098958,"Ö","framing"
"Async Serial",6.82313032,0.00098958,"(",
"Async Serial",6.82413438,0.00098958,"ý",
"Async Serial",7.01922638,0.00098958,"0",
"Async Serial",7.02023044,0.00098958,"y","framing"
"Async Serial",7.02125152,0.00098958,"q","framing"
"Async Serial",7.0222641,0.00098958,"%",
"Async Serial",7.02325966,0.00098958,"L","framing"
"Async Serial",7.02428074,0.00098958,"\","framing"
"Async Serial",7.02530182,0.00098958,",","framing"
"Async Serial",7.0263144,0.00098958,"ü",
"Async Serial",7.12126036,0.00098958,"0",
"Async Serial",7.12226442,0.00098958,"y","framing"
"Async Serial",7.1232855,0.00098958,"q","framing"
"Async Serial",7.12429808,0.00098958,"%",
"Async Serial",7.12529364,0.00098958,"L","framing"
"Async Serial",7.12631472,0.00098958,"\","framing"
"Async Serial",7.1273358,0.00098958,",","framing"
"Async Serial",7.12834838,0.00098958,"ü",
"Async Serial",7.13319854,0.00098958,"0",
"Async Serial",7.1342026,0.00098958,"y","framing"
"Async Serial",7.13522368,0.00098958,"q","framing"
"Async Serial",7.13623626,0.00098958,"%",
"Async Serial",7.13723182,0.00098958,"L","framing"
"Async Serial",7.1382529,0.00098958,"\","framing"
"Async Serial",7.13927398,0.00098958,",","framing"
"Async Serial",7.14028656,0.00098958,"ü",
"Async Serial",7.23522402,0.00098958,"p",
"Async Serial",7.23621956,0.00098958,"&","framing"
"Async Serial",7.23724066,0.00098958,"¶","framing"
"Async Serial",7.23824472,0.00098958,"Ä","framing"
"Async Serial",7.23928282,0.00098958,"<","framing"
"Async Serial",7.24031242,0.00098958,"ý",
"Async Serial",7.43597876,0.00098958,"[",
"Async Serial",7.43701988,0.00098958,"L",
"Async Serial",7.43806098,0.00098958,"O",
"Async Serial",7.43910208,0.00098958,"G",
"Async Serial",7.44014318,0.00098958,"]",
"Async Serial",7.4411843,0.00098958," ",
"Async Serial",7.4422254,0.00098958,"C",
"Async Serial",7.4432665,0.00098958,"o",
"Async Serial",7.44430762,0.00098958,"n",
"Async Serial",7.44534872,0.00098958,"n",
"Async Serial",7.44638982,0.00098958,"e",
"Async Serial",7.44743092,0.00098958,"c",
"Async Serial",7.44847204,0.00098958,"t",
"Async Serial",7.44951314,0.00098958,"i",
"Async Serial",7.45055424,0.00098958,"o",
"Async Serial",7.45159536,0.00098958,"n",
"Async Serial",7.45263646,0.00098958," ",
"Async Serial",7.45367756,0.00098958,"f",
"Async Serial",7.45471868,0.00098958,"r",
"Async Serial",7.45575978,0.00098958,"o",
"Async Serial",7.45680088,0.00098958,"m",
"Async Serial",7.45784198,0.00098958," ",
"Async Serial",7.4588831,0.00098958,"4",
"Async Serial",7.4599242,0.00098958,"b",
"Async Serial",7.4609653,0.00098958,"1",
"Async Serial",7.46200642,0.00098958,"1",
"Async Serial",7.46304752,0.00098958,"8",
"Async Serial",7.46408862,0.00098958,"6",
"Async Serial",7.46512972,0.00098958,"d",
"Async Serial",7.46617084,0.00098958,"2",
"Async Serial",7.46721194,0.00098958,"9",
"Async Serial",7.46825304,0.00098958,"d",
"Async Serial",7.46929414,0.00098958,"6",
"Async Serial",7.47033526,0.00098958,"b",
"Async Serial",7.47137636,0.00098958,"9",
"Async Serial",7.47241746,0.00098958,"7",
"Async Serial",7.47345856,0.00098958,"f",
"Async Serial",7.47449968,0.00098958,"2",
"Async Serial",7.47554078,0.00098958,"9",
"Async Serial",7.47658188,0.00098958,"0",
"Async Serial",7.477623,0.00098958,"8",
"Async Serial",7.4786641,0.00098958,"4",
"Async Serial",7.4797052,0.00098958,"4",
"Async Serial",7.4807463,0.00098958,"4",
"Async Serial",7.48178742,0.00098958,"0",
"Async Serial",7.48282852,0.00098958,"7",
"Async Serial",7.48386962,0.00098958,"2",
"Async Serial",7.48491074,0.00098958,"7",
"Async Serial",7.48595184,0.00098958,"3",
"Async Serial",7.48699294,0.00098958,"0",
"Async Serial",7.48803404,0.00098958,"4",
"Async Serial",7.48907516,0.00098958,"4",
"Async Serial",7.49011626,0.00098958,"e",
"Async Serial",7.49115736,0.00098958,"5",
"Async Serial",7.49219848,0.00098958,"2",
"Async Serial",7.49323958,0.00098958,"0",
"Async Serial",7.49428068,0.00098958,"2",
"Async Serial",7.4953218,0.00098958,"d",
"Async Serial",7.4963629,0.00098958,"d",
"Async Serial",7.497404,0.00098958,"f",
"Async Serial",7.4984451,0.00098958,"8",
"Async Serial",7.49948622,0.00098958,"9",
"Async Serial",7.50052732,0.00098958,"2",
"Async Serial",7.50156842,0.00098958,"2",
"Async Serial",7.50260954,0.00098958,"1",
"Async Serial",7.50365064,0.00098958,"6",
"Async Serial",7.50469174,0.00098958,"3",
"Async Serial",7.50573284,0.00098958,"0",
"Async Serial",7.50677396,0.00098958,"7",
"Async Serial",7.50781506,0.00098958,"7",
"Async Serial",7.50885616,0.00098958,"b",
"Async Serial",7.50989728,0.00098958,"4",
"Async Serial",7.51093838,0.00098958,"a",
"Async Serial",7.51197948,0.00098958,"8",
"Async Serial",7.51302058,0.00098958,"2",
"Async Serial",7.5140617,0.00098958,"6",
"Async Serial",7.5151028,0.00098958,"1",
"Async Serial",7.5161439,0.00098958,"5",
"Async Serial",7.51718502,0.00098958,"f",
"Async Serial",7.51822612,0.00098958,"d",
"Async Serial",7.51926722,0.00098958,"b",
"Async Serial",7.52030834,0.00098958,"2",
"Async Serial",7.52134944,0.00098958,"2",
"Async Serial",7.52239054,0.00098958,"3",
"Async Serial",7.52343164,0.00098958,"7",
"Async Serial",7.52447276,0.00098958,"6",
"Async Serial",7.52551386,0.00098958,"
",
"Async Serial",7.52655496,0.00098958,"[",
"Async Serial",7.52759608,0.00098958,"L",
"Async Serial",7.52863718,0.00098958,"O",
"Async Serial",7.52967828,0.00098958,"G",
"Async Serial",7.53071938,0.00098958,"]",
"Async Serial",7.5317605,0.00098958," ",
"Async Serial",7.5328016,0.00098958,"C",
"Async Serial",7.5338427,0.00098958,"o",
"Async Serial",7.53488382,0.00098958,"n",
"Async Serial",7.53592492,0.00098958,"n",
"Async Serial",7.53696602,0.00098958,"e",
"Async Serial",7.53800712,0.00098958,"c",
"Async Serial",7.53904824,0.00098958,"t",
"Async Serial",7.54008934,0.00098958,"i",
"Async Serial",7.54113044,0.00098958,"o",
"Async Serial",7.54217156,0.00098958,"n",
"Async Serial",7.54321266,0.00098958," ",
"Async Serial",7.54425376,0.00098958,"f",
"Async Serial",7.54529486,0.00098958,"r",
"Async Serial",7.54633598,0.00098958,"o",
"Async Serial",7.54737708,0.00098958,"m",
"Async Serial",7.54841818,0.00098958," ",
"Async Serial",7.54945928,0.00098958,"b",
"Async Serial",7.5505004,0.00098958,"1",
"Async Serial",7.5515415,0.00098958,"7",
"Async Serial",7.5525826,0.00098958,"5",
"Async Serial",7.55362372,0.00098958,"9",
"Async Serial",7.55466482,0.00098958,"3",
"Async Serial",7.55570592,0.00098958,"3",
"Async Serial",7.55674704,0.00098958,"2",
"Async Serial",7.55778814,0.00098958,"e",
"Async Serial",7.55882924,0.00098958,"4",
"Async Serial",7.55987036,0.00098958,"b",
"Async Serial",7.56091146,0.00098958,"7",
"Async Serial",7.56195256,0.00098958,"b",
"Async Serial",7.56299366,0.00098958,"c",
"Async Serial",7.56403478,0.00098958,"6",
"Async Serial",7.56507588,0.00098958,"b",
"Async Serial",7.56611698,0.00098958,"1",
"Async Serial",7.56715808,0.00098958,"4",
"Async Serial",7.5681992,0.00098958,"b",
"Async Serial",7.5692403,0.00098958,"7",
"Async Serial",7.5702814,0.00098958,"b",
"Async Serial",7.57132252,0.00098958,"1",
"Async Serial",7.57236362,0.00098958,"2",
"Async Serial",7.57340472,0.00098958,"b",
"Async Serial",7.57444582,0.00098958,"9",
"Async Serial",7.57548694,0.00098958,"0",
"Async Serial",7.57652804,0.00098958,"d",
"Async Serial",7.57756914,0.00098958,"3",
"Async Serial",7.57861024,0.00098958,"5",
"Async Serial",7.57965136,0.00098958,"0",
"Async Serial",7.58069246,0.00098958,"f",
"Async Serial",7.58173356,0.00098958,"8",
"Async Serial",7.58277468,0.00098958,"1",
"Async Serial",7.58381578,0.00098958,"1",
"Async Serial",7.58485688,0.00098958,"1",
"Async Serial",7.585898,0.00098958,"4",
"Async Serial",7.5869391,0.00098958,"4",
"Async Serial",7.5879802,0.00098958,"1",
"Async Serial",7.5890213,0.00098958,"8",
"Async Serial",7.59006242,0.00098958,"0",
"Async Serial",7.59110352,0.00098958,"e",
"Async Serial",7.59214462,0.00098958,"2",
"Async Serial",7.59318574,0.00098958,"1",
"Async Serial",7.59422684,0.00098958,"2",
"Async Serial",7.59526794,0.00098958,"9",
"Async Serial",7.59630906,0.00098958,"b",
"Async Serial",7.59735016,0.00098958,"d",
"Async Serial",7.59839126,0.00098958,"d",
"Async Serial",7.59943236,0.00098958,"3",
"Async Serial",7.60047348,0.00098958,"1",
"Async Serial",7.60151458,0.00098958,"3",
"Async Serial",7.60255568,0.00098958,"b",
"Async Serial",7.60359678,0.00098958,"8",
"Async Serial",7.6046379,0.00098958,"5",
"Async Serial",7.605679,0.00098958,"b",
"Async Serial",7.6067201,0.00098958,"1",
"Async Serial",7.60776122,0.00098958,"e",
"Async Serial",7.60880232,0.00098958,"e",
"Async Serial",7.60984342,0.00098958,"1",
"Async Serial",7.61088452,0.00098958,"5",
"Async Serial",7.61192564,0.00098958,"e",
"Async Serial",7.61296674,0.00098958,"6",
"Async Serial",7.61400784,0.00098958,"b",
"Async Serial",7.61504894,0.00098958,"1",
"Async Serial",7.61609006,0.00098958,"
",
"Async Serial",7.61713116,0.00098958,"[",
"Async Serial",7.61817226,0.00098958,"L",
"Async Serial",7.61921338,0.00098958,"O",
"Async Serial",7.62025448,0.00098958,"G",
"Async Serial",7.62129558,0.00098958,"]",
"Async Serial",7.6223367,0.00098958," ",
"Async Serial",7.6233778,0.00098958,"C",
"Async Serial",7.6244189,0.00098958,"o",
"Async Serial",7.62546002,0.00098958,"n",
"Async Serial",7.62650112,0.00098958,"n",
"Async Serial",7.62754222,0.00098958,"e",
"Async Serial",7.62858332,0.00098958,"c",
"Async Serial",7.62962444,0.00098958,"t",
"Async Serial",7.63066554,0.00098958,"i",
"Async Serial",7.63170664,0.00098958,"o",
"Async Serial",7.63274774,0.00098958,"n",
"Async Serial",7.63378886,0.00098958," ",
"Async Serial",7.63482996,0.00098958,"f",
"Async Serial",7.63587106,0.00098958,"r",
"Async Serial",7.63691218,0.00098958,"o",
"Async Serial",7.63795328,0.00098958,"m",
"Async Serial",7.63899438,0.00098958," ",
"Async Serial",7.64003548,0.00098958,"a",
"Async Serial",7.6410766,0.00098958,"b",
"Async Serial",7.6421177,0.00098958,"2",
"Async Serial",7.6431588,0.00098958,"9",
"Async Serial",7.64419992,0.00098958,"0",
"Async Serial",7.64524102,0.00098958,"d",
"Async Serial",7.64628212,0.00098958,"3",
"Async Serial",7.64732324,0.00098958,"a",
"Async Serial",7.64836434,0.00098958,"3",
"Async Serial",7.64940544,0.00098958,"8",
"Async Serial",7.65044656,0.00098958,"0",
"Async Serial",7.65148766,0.00098958,"f",
"Async Serial",7.65252876,0.00098958,"0",
"Async Serial",7.65356988,0.00098958,"4",
"Async Serial",7.65461098,0.00098958,"c",
"Async Serial",7.65565208,0.00098958,"2",
"Async Serial",7.6566932,0.00098958,"f",
"Async Serial",7.6577343,0.00098958,"0",
"Async Serial",7.6587754,0.00098958,"d",
"Async Serial",7.65981652,0.00098958,"b",
"Async Serial",7.66085762,0.00098958,"9",
"Async Serial",7.66189872,0.00098958,"8",
"Async Serial",7.66293982,0.00098958,"f",
"Async Serial",7.66398094,0.00098958,"4",
"Async Serial",7.66502204,0.00098958,"2",
"Async Serial",7.66606314,0.00098958,"d",
"Async Serial",7.66710426,0.00098958,"5",
"Async Serial",7.66814536,0.00098958,"b",
"Async Serial",7.66918646,0.00098958,"7",
"Async Serial",7.67022758,0.00098958,"a",
"Async Serial",7.67126868,0.00098958,"d",
"Async Serial",7.67230978,0.00098958,"e",
"Async Serial",7.6733509,0.00098958,"a",
"Async Serial",7.674392,0.00098958,"2",
"Async Serial",7.6754331,0.00098958,"b",
"Async Serial",7.67647422,0.00098958,"d",
"Async Serial",7.67751532,0.00098958,"0",
"Async Serial",7.67855642,0.00098958,"7",
"Async Serial",7.67959754,0.00098958,"2",
"Async Serial",7.68063864,0.00098958,"3",
"Async Serial",7.68167974,0.00098958,"f",
"Async Serial",7.68272086,0.00098958,"a",
"Async Serial",7.68376196,0.00098958,"3",
"Async Serial",7.68480306,0.00098958,"8",
"Async Serial",7.68584418,0.00098958,"e",
"Async Serial",7.68688528,0.00098958,"0",
"Async Serial",7.68792638,0.00098958,"6",
"Async Serial",7.6889675,0.00098958,"2",
"Async Serial",7.6900086,0.00098958,"1",
"Async Serial",7.6910497,0.00098958,"f",
"Async Serial",7.69209082,0.00098958,"b",
"Async Serial",7.69313192,0.00098958,"3",
"Async Serial",7.69417302,0.00098958,"d",
"Async Serial",7.69521412,0.00098958,"7",
"Async Serial",7.69625524,0.00098958,"c",
"Async Serial",7.69729634,0.00098958,"1",
"Async Serial",7.69833744,0.00098958,"c",
"Async Serial",7.69937856,0.00098958,"2",
"Async Serial",7.70041966,0.00098958,"8",
"Async Serial",7.70146076,0.00098958,"0",
"Async Serial",7.70250188,0.00098958,"8",
"Async Serial",7.70354298,0.00098958,"2",
"Async Serial",7.70458408,0.00098958,"8",
"Async Serial",7.7056252,0.00098958,"4",
"Async Serial",7.7066663,0.00098958,"
",
"Async Serial",7.74020292,0.00098958,"[",
"Async Serial",7.74124404,0.00098958,"L",
"Async Serial",7.74228514,0.00098958,"O",
"Async Serial",7.74332624,0.00098958,"G",
"Async Serial",7.74436734,0.00098958,"]",
"Async Serial",7.74540846,0.00098958," ",
"Async Serial",7.74644956,0.00098958,"C",
"Async Serial",7.74749066,0.00098958,"o",
"Async Serial",7.74853178,0.00098958,"n",
"Async Serial",7.74957288,0.00098958,"n",
